date,open,high,low,close,volume,volatility,return_1,lag_1,lag_2,ma_4,target_next_close
2001-01-19,93.75,113.94,91.81,111.25,55406000.0,22.129999999999995,0.18590768574778815,93.81,94.0,96.015,114.19
2001-01-26,109.5,115.25,107.62,114.19,40283600.0,7.6299999999999955,0.026426966292134813,111.25,93.81,103.3125,110.27
2001-02-02,112.5,116.75,109.6,110.27,32690400.0,7.150000000000006,-0.034328750328400104,114.19,111.25,107.38,112.0
2001-02-09,109.4,118.2,109.3,112.0,36346600.0,8.900000000000006,0.015688763943048967,110.27,114.19,111.9275,115.0
2001-02-16,110.55,118.64,110.3,115.0,36127100.0,8.340000000000003,0.02678571428571419,112.0,110.27,112.865,104.0
2001-02-23,114.55,115.6,100.25,104.0,42890800.0,15.349999999999994,-0.09565217391304348,115.0,112.0,110.3175,102.3
2001-03-02,105.8,107.65,97.5,102.3,59912700.0,10.150000000000006,-0.0163461538461539,104.0,115.0,108.325,99.29
2001-03-09,102.81,108.4,97.9,99.29,46134500.0,10.5,-0.02942326490713576,102.3,104.0,105.14750000000001,90.1
2001-03-16,97.9,98.9,88.2,90.1,69318700.0,10.700000000000003,-0.09255715580622426,99.29,102.3,98.9225,93.51
2001-03-23,91.0,94.99,87.65,93.51,56911400.0,7.339999999999989,0.03784683684794676,90.1,99.29,96.30000000000001,96.18
2001-03-30,95.25,100.0,93.75,96.18,52337900.0,6.25,0.028553095925569538,93.51,90.1,94.77000000000001,97.95
2001-04-06,97.45,100.0,90.05,97.95,61562900.0,9.950000000000003,0.01840299438552706,96.18,93.51,94.435,96.2
2001-04-12,98.5,101.94,93.8,96.2,40874500.0,8.14,-0.01786625829504851,97.95,96.18,95.96000000000001,114.83
2001-04-20,96.2,116.4,95.2,114.83,77541600.0,21.200000000000003,0.19365904365904352,96.2,97.95,101.29,116.2
2001-04-27,114.01,116.9,111.68,116.2,38874700.0,5.219999999999999,0.011930680135852967,114.83,96.2,106.29500000000002,115.86
2001-05-04,116.4,118.95,111.2,115.86,40113600.0,7.75,-0.002925989672977636,116.2,114.83,110.7725,111.81
2001-05-11,116.2,118.9,110.96,111.81,37758700.0,7.940000000000012,-0.034955981356809884,115.86,116.2,114.675,117.44
2001-05-18,111.2,117.68,111.0,117.44,32527500.0,6.680000000000007,0.050353277882121406,111.81,115.86,115.3275,117.8
2001-05-25,117.95,119.9,117.1,117.8,34172800.0,2.8000000000000114,0.003065395095367851,117.44,111.81,115.7275,112.89
2001-06-01,117.35,117.59,111.64,112.89,27279700.0,5.950000000000003,-0.04168081494057718,117.8,117.44,114.985,116.1
2001-06-08,113.25,119.0,112.85,116.1,29113600.0,6.150000000000006,0.028434759500398643,112.89,117.8,116.0575,113.6
2001-06-15,116.3,118.47,113.38,113.6,39520000.0,5.090000000000003,-0.021533161068044815,116.1,112.89,115.0975,112.87
2001-06-22,113.98,117.25,111.36,112.87,33926900.0,5.890000000000001,-0.006426056338028063,113.6,116.1,113.865,113.5
2001-06-29,113.75,116.95,111.1,113.5,35230300.0,5.8500000000000085,0.005581642597678682,112.87,113.6,114.0175,106.5
2001-07-06,113.5,115.4,105.81,106.5,25362500.0,9.590000000000003,-0.06167400881057272,113.5,112.87,111.61749999999999,108.53
2001-07-13,106.5,109.3,101.56,108.53,45082800.0,7.739999999999995,0.01906103286384986,106.5,113.5,110.35000000000001,105.7
2001-07-20,108.53,109.38,103.03,105.7,48299000.0,6.349999999999994,-0.02607573942688657,108.53,106.5,108.5575,104.7
2001-07-27,105.7,106.95,102.73,104.7,32638300.0,4.219999999999999,-0.009460737937559083,105.7,108.53,106.3575,108.18
2001-08-03,104.9,110.09,104.76,108.18,25049100.0,5.329999999999998,0.03323782234957018,104.7,105.7,106.7775,104.95
2001-08-10,107.25,107.37,102.7,104.95,26622100.0,4.670000000000002,-0.029857644666296923,108.18,104.7,105.8825,104.59
2001-08-17,105.0,106.85,103.66,104.59,29688900.0,3.1899999999999977,-0.003430204859456887,104.95,108.18,105.605,106.99
2001-08-24,104.68,107.8,101.4,106.99,33343800.0,6.3999999999999915,0.022946744430633714,104.59,104.95,106.17750000000001,99.95
2001-08-31,106.99,108.2,98.86,99.95,38331400.0,9.340000000000003,-0.06580054210673891,106.99,104.59,104.12,96.59
2001-09-07,100.15,103.13,96.0,96.59,41322600.0,7.1299999999999955,-0.033616808404202114,99.95,106.99,102.03,96.47
2001-09-10,96.0,97.4,95.59,96.47,10311500.0,1.8100000000000023,-0.0012423646340201655,96.59,99.95,100.0,90.5
2001-09-21,93.9,96.85,89.5,90.5,75868900.0,7.349999999999994,-0.061884523686120074,96.47,96.59,95.8775,91.72
2001-09-28,91.8,96.0,87.49,91.72,61809500.0,8.510000000000005,0.013480662983425429,90.5,96.47,93.82,98.02
2001-10-05,91.72,98.88,91.34,98.02,46507700.0,7.539999999999992,0.0686873092019189,91.72,90.5,94.1775,100.84
2001-10-12,98.03,101.0,94.9,100.84,48258400.0,6.099999999999994,0.028769638849214463,98.02,91.72,95.27,102.65
2001-10-19,99.85,106.7,99.66,102.65,63537500.0,7.040000000000006,0.0179492264974217,100.84,98.02,98.3075,111.16
2001-10-26,102.65,112.1,101.9,111.16,43172300.0,10.199999999999989,0.08290306867998032,102.65,100.84,103.16749999999999,109.5
2001-11-02,110.5,111.12,106.9,109.5,37116500.0,4.219999999999999,-0.014933429291111855,111.16,102.65,106.0375,114.08
2001-11-09,109.95,115.56,109.0,114.08,37385000.0,6.560000000000002,0.04182648401826472,109.5,111.16,109.3475,114.5
2001-11-16,113.0,117.0,112.05,114.5,36592100.0,4.950000000000003,0.0036816269284711822,114.08,109.5,112.31,115.35
2001-11-23,114.7,116.8,113.05,115.35,17282200.0,3.75,0.007423580786026118,114.5,114.08,113.3575,115.59
2001-11-30,115.9,116.4,111.81,115.59,29636100.0,4.590000000000003,0.002080624187256186,115.35,114.5,114.88,120.4
2001-12-07,114.8,121.98,113.21,120.4,45132800.0,8.77000000000001,0.041612596245349964,115.59,115.35,116.46,121.1
2001-12-14,120.0,123.21,119.41,121.1,36439000.0,3.799999999999997,0.005813953488372103,120.4,115.59,118.11000000000001,122.0
2001-12-21,120.15,124.7,120.15,122.0,34859100.0,4.549999999999997,0.007431874483897705,121.1,120.4,119.77250000000001,122.9
2001-12-28,122.05,123.93,121.1,122.9,13450200.0,2.8300000000000125,0.007377049180327999,122.0,121.1,121.6,125.6
2002-01-04,122.75,125.6,119.8,125.6,27402400.0,5.799999999999997,0.021969080553295273,122.9,122.0,122.9,120.31
2002-01-11,125.0,126.39,120.28,120.31,31815400.0,6.109999999999999,-0.04211783439490435,125.6,122.9,122.70249999999999,114.25
2002-01-18,120.0,120.55,112.81,114.25,50634800.0,7.739999999999995,-0.05036987781564295,120.31,125.6,120.76499999999999,109.28
2002-01-25,114.25,114.26,107.0,109.28,38030400.0,7.260000000000005,-0.043501094091903725,114.25,120.31,117.36,108.0
2002-02-01,109.5,110.21,101.0,108.0,55992100.0,9.209999999999994,-0.01171303074670571,109.28,114.25,112.96000000000001,104.99
2002-02-08,108.0,108.5,102.61,104.99,35602600.0,5.890000000000001,-0.027870370370370434,108.0,109.28,109.13,102.89
2002-02-15,105.0,109.15,101.7,102.89,39939500.0,7.450000000000003,-0.020001904943327875,104.99,108.0,106.28999999999999,98.45
2002-02-22,101.5,101.8,95.76,98.45,48524400.0,6.039999999999992,-0.043152881718339975,102.89,104.99,103.5825,103.02
2002-03-01,98.45,103.1,95.99,103.02,51947900.0,7.109999999999999,0.04641950228542391,98.45,102.89,102.3375,105.09
2002-03-08,103.35,107.5,103.13,105.09,47715500.0,4.3700000000000045,0.0200931857891673,103.02,98.45,102.3625,106.79
2002-03-15,104.35,108.85,103.6,106.79,42307200.0,5.25,0.01617661052431263,105.09,103.02,103.3375,105.6
2002-03-22,107.1,108.64,104.7,105.6,25381100.0,3.9399999999999977,-0.011143365483659684,106.79,105.09,105.125,104.0
2002-03-28,105.8,106.66,102.3,104.0,25371800.0,4.359999999999999,-0.015151515151515138,105.6,106.79,105.37,97.25
2002-04-05,104.0,104.0,97.25,97.25,36348600.0,6.75,-0.06490384615384615,104.0,105.6,103.41,85.6
2002-04-12,87.5,89.95,83.34,85.6,110897800.0,6.609999999999999,-0.11979434447300774,97.25,104.0,98.1125,89.0
2002-04-19,86.5,90.03,84.0,89.0,51860900.0,6.030000000000001,0.03971962616822444,85.6,97.25,93.9625,84.71
2002-04-26,88.95,89.08,84.7,84.71,31976500.0,4.3799999999999955,-0.048202247191011294,89.0,85.6,89.14,81.78
2002-05-03,84.71,85.23,81.11,81.78,42862500.0,4.1200000000000045,-0.03458859638767553,84.71,89.0,85.27250000000001,79.68
2002-05-10,81.7,83.0,75.92,79.68,61363200.0,7.079999999999998,-0.02567865003668368,81.78,84.71,83.79249999999999,85.69
2002-05-17,80.25,86.49,79.5,85.69,37347700.0,6.989999999999995,0.07542670682730912,79.68,81.78,82.965,83.1
2002-05-24,85.45,85.46,82.52,83.1,25012600.0,2.9399999999999977,-0.0302252304819699,85.69,79.68,82.5625,80.45
2002-05-31,82.8,83.11,80.22,80.45,21571900.0,2.8900000000000006,-0.031889290012033555,83.1,85.69,82.23,78.3
2002-06-07,80.75,80.95,77.0,78.3,37678900.0,3.950000000000003,-0.026724673710379232,80.45,83.1,81.88499999999999,76.17
2002-06-14,77.75,78.8,73.25,76.17,45826900.0,5.549999999999997,-0.027203065134099536,78.3,80.45,79.505,68.75
2002-06-21,76.18,77.75,68.19,68.75,51132700.0,9.560000000000002,-0.09741367992648031,76.17,78.3,75.9175,72.0
2002-06-28,67.25,73.62,66.1,72.0,56342200.0,7.52000000000001,0.047272727272727355,68.75,76.17,73.805,73.5
2002-07-05,72.01,73.9,67.16,73.5,37781700.0,6.740000000000009,0.02083333333333326,72.0,68.75,72.605,69.21
2002-07-12,73.0,73.48,67.55,69.21,50325700.0,5.930000000000007,-0.058367346938775544,73.5,72.0,70.865,72.0
2002-07-19,68.4,74.2,66.6,72.0,59368700.0,7.6000000000000085,0.04031209362808852,69.21,73.5,71.6775,66.4
2002-07-26,71.25,72.19,65.7,66.4,64004300.0,6.489999999999995,-0.07777777777777772,72.0,69.21,70.2775,67.88
2002-08-02,70.37,72.7,67.12,67.88,50523500.0,5.579999999999998,0.02228915662650577,66.4,72.0,68.8725,71.83
2002-08-09,67.94,74.3,65.85,71.83,38896400.0,8.450000000000003,0.05819092516205071,67.88,66.4,69.5275,79.35
2002-08-16,71.05,79.98,70.61,79.35,42544100.0,9.370000000000005,0.10469163302241391,71.83,67.88,71.365,80.4
2002-08-23,79.35,82.85,79.01,80.4,37599000.0,3.839999999999989,0.013232514177693888,79.35,71.83,74.865,75.38
2002-08-30,80.4,80.89,75.1,75.38,31535800.0,5.790000000000006,-0.062437810945273786,80.4,79.35,76.74,73.2
2002-09-06,74.2,75.0,71.5,73.2,24168200.0,3.5,-0.0289201379676306,75.38,80.4,77.08250000000001,72.5
2002-09-13,72.45,77.5,71.31,72.5,29374700.0,6.189999999999998,-0.009562841530054711,73.2,75.38,75.37,63.92
2002-09-20,72.0,73.45,63.9,63.92,59733100.0,9.550000000000004,-0.1183448275862069,72.5,73.2,71.25,60.36
2002-09-27,63.75,64.88,59.55,60.36,59368300.0,5.329999999999998,-0.05569461827284106,63.92,72.5,67.495,56.6
2002-10-04,59.55,62.0,55.77,56.6,60869200.0,6.229999999999997,-0.062292909211398295,60.36,63.92,63.345,63.92
2002-10-11,56.6,63.92,54.01,63.92,67066500.0,9.910000000000004,0.1293286219081271,56.6,60.36,61.2,74.25
2002-10-18,61.54,74.25,61.54,74.25,72253200.0,12.71,0.16160826032540676,63.92,56.6,63.7825,74.56
2002-10-25,73.65,75.9,71.75,74.56,51727300.0,4.150000000000006,0.004175084175084276,74.25,63.92,67.33250000000001,80.4
2002-11-01,75.15,80.5,74.2,80.4,56125400.0,6.299999999999997,0.07832618025751081,74.56,74.25,73.2825,77.59
2002-11-08,81.99,83.81,77.2,77.59,52109900.0,6.609999999999999,-0.03495024875621888,80.4,74.56,76.7,80.01
2002-11-15,77.59,80.99,76.7,80.01,49429400.0,4.289999999999992,0.031189586286892723,77.59,80.4,78.14,84.43
2002-11-22,80.8,85.17,77.84,84.43,45101100.0,7.329999999999998,0.05524309461317345,80.01,77.59,80.6075,86.92
2002-11-29,84.63,88.11,83.52,86.92,28402500.0,4.590000000000003,0.02949188677010528,84.43,80.01,82.23750000000001,82.32
2002-12-06,88.6,89.46,81.07,82.32,41270300.0,8.39,-0.05292222733548102,86.92,84.43,83.42,80.0
2002-12-13,81.0,82.48,78.27,80.0,37355200.0,4.210000000000008,-0.02818270165208936,82.32,86.92,83.4175,79.79
2002-12-20,79.6,81.79,78.24,79.79,36539200.0,3.5500000000000114,-0.0026249999999998774,80.0,82.32,82.25750000000001,77.36
2002-12-27,79.75,81.5,76.61,77.36,20460800.0,4.890000000000001,-0.030454944228600178,79.79,80.0,79.8675,81.65
2003-01-03,77.0,81.65,75.6,81.65,29764800.0,6.050000000000011,0.05545501551189247,77.36,79.79,79.7,87.68
2003-01-10,81.9,88.04,81.81,87.68,50004000.0,6.230000000000004,0.07385180649112066,81.65,77.36,81.62,81.3
2003-01-17,88.31,88.95,81.18,81.3,53450200.0,7.769999999999996,-0.07276459854014605,87.68,81.65,81.9975,78.99
2003-01-24,81.3,81.85,78.82,78.99,34478700.0,3.030000000000001,-0.028413284132841388,81.3,87.68,82.405,78.2
2003-01-31,77.99,81.3,77.02,78.2,42173800.0,4.280000000000001,-0.010001265983035745,78.99,81.3,81.5425,77.1
2003-02-07,78.2,78.9,76.25,77.1,37378500.0,2.6500000000000057,-0.01406649616368294,78.2,78.99,78.8975,77.45
2003-02-14,77.1,78.97,74.31,77.45,41674400.0,4.659999999999997,0.004539559014267391,77.1,78.2,77.935,79.95
2003-02-21,78.02,80.05,77.91,79.95,26970500.0,2.1400000000000006,0.032278889606197625,77.45,77.1,78.175,77.95
2003-02-28,79.7,79.99,76.75,77.95,39649300.0,3.239999999999995,-0.025015634771732298,79.95,77.45,78.11250000000001,77.9
2003-03-07,78.9,79.0,75.71,77.9,32954000.0,3.2900000000000063,-0.0006414368184733954,77.95,79.95,78.3125,79.0
2003-03-14,77.45,79.48,73.17,79.0,48104400.0,6.310000000000002,0.014120667522464547,77.9,77.95,78.7,84.9
2003-03-21,78.0,84.9,77.84,84.9,58133300.0,7.060000000000002,0.07468354430379764,79.0,77.9,79.9375,80.85
2003-03-28,82.46,84.0,80.5,80.85,42576300.0,3.5,-0.04770318021201425,84.9,79.0,80.6625,80.79
2003-04-04,79.26,83.48,78.12,80.79,46339300.0,5.359999999999999,-0.000742115027829171,80.85,84.9,81.385,78.75
2003-04-11,82.6,82.9,78.13,78.75,39935800.0,4.77000000000001,-0.02525064983290015,80.79,80.85,81.3225,84.26
2003-04-17,78.5,84.4,78.16,84.26,42212300.0,6.240000000000009,0.06996825396825401,78.75,80.79,81.1625,83.88
2003-04-25,84.4,86.06,82.6,83.88,36064700.0,3.460000000000008,-0.004509850462853238,84.26,78.75,81.92,87.57
2003-05-02,84.05,87.57,83.62,87.57,39359000.0,3.9499999999999886,0.04399141630901293,83.88,84.26,83.615,87.55
2003-05-09,87.2,88.34,85.75,87.55,35257500.0,2.5900000000000034,-0.0002283887175973387,87.57,83.88,85.815,88.99
2003-05-16,87.55,90.4,87.1,88.99,38800700.0,3.3000000000000114,0.016447744146202092,87.55,87.57,86.9975,85.26
2003-05-23,88.05,88.47,84.89,85.26,32835800.0,3.5799999999999983,-0.041914821890099874,88.99,87.55,87.3425,88.04
2003-05-30,84.51,88.7,84.51,88.04,26786400.0,4.189999999999998,0.03260614590663846,85.26,88.99,87.46000000000001,80.05
2003-06-06,89.0,89.08,79.84,80.05,69955400.0,9.239999999999995,-0.09075420263516598,88.04,85.26,85.585,82.75
2003-06-13,80.0,84.98,79.81,82.75,41268000.0,5.170000000000002,0.03372891942535916,80.05,88.04,84.025,84.92
2003-06-20,83.1,85.29,82.55,84.92,37484300.0,2.740000000000009,0.0262235649546827,82.75,80.05,83.94,83.42
2003-06-27,84.79,84.79,82.09,83.42,27829700.0,2.700000000000003,-0.017663683466792257,84.92,82.75,82.785,83.95
2003-07-03,83.9,84.89,81.4,83.95,22755900.0,3.489999999999995,0.006353392471829311,83.42,84.92,83.75999999999999,84.89
2003-07-11,84.8,86.75,83.47,84.89,32242400.0,3.280000000000001,0.011197141155449675,83.95,83.42,84.295,83.72
2003-07-18,86.0,87.03,82.5,83.72,45286100.0,4.530000000000001,-0.013782542113323193,84.89,83.95,83.995,83.55
2003-07-25,83.2,83.74,81.51,83.55,33171000.0,2.2299999999999898,-0.0020305781175347093,83.72,84.89,84.0275,81.27
2003-08-01,83.67,83.7,80.05,81.27,34886500.0,3.6500000000000057,-0.027289048473967736,83.55,83.72,83.3575,80.88
2003-08-08,80.75,81.36,78.73,80.88,30290600.0,2.6299999999999955,-0.0047988187523071435,81.27,83.55,82.355,81.79
2003-08-15,80.87,82.19,80.28,81.79,22220100.0,1.9099999999999966,0.011251236399604458,80.88,81.27,81.8725,82.97
2003-08-22,82.05,84.72,81.9,82.97,30615500.0,2.819999999999993,0.014427191588213706,81.79,80.88,81.72749999999999,82.01
2003-08-29,82.85,83.03,81.27,82.01,24293600.0,1.7600000000000051,-0.011570447149572005,82.97,81.79,81.91250000000001,86.95
2003-09-05,82.4,88.29,82.3,86.95,41027800.0,5.990000000000009,0.06023655651749782,82.01,82.97,83.43,88.7
2003-09-12,88.45,89.97,86.4,88.7,41601200.0,3.569999999999993,0.020126509488211708,86.95,82.01,85.1575,93.28
2003-09-19,89.7,93.47,88.39,93.28,42039300.0,5.079999999999998,0.051634723788049675,88.7,86.95,87.735,89.05
2003-09-26,92.24,92.24,89.0,89.05,34494900.0,3.239999999999995,-0.04534734133790741,93.28,88.7,89.495,90.64
2003-10-03,89.25,91.95,87.9,90.64,35612700.0,4.049999999999997,0.017855137563166812,89.05,93.28,90.4175,92.67
2003-10-10,90.74,93.6,90.4,92.67,27727600.0,3.1999999999999886,0.022396293027360903,90.64,89.05,91.41,89.23
2003-10-17,93.1,94.54,88.66,89.23,47597600.0,5.88000000000001,-0.037120966871695193,92.67,90.64,90.3975,88.42
2003-10-24,89.35,89.4,87.53,88.42,29376600.0,1.8700000000000045,-0.009077664462624702,89.23,92.67,90.24,89.48
2003-10-31,88.8,90.71,88.05,89.48,28610800.0,2.6599999999999966,0.011988237955213865,88.42,89.23,89.95,88.26
2003-11-07,89.9,90.84,87.72,88.26,28479700.0,3.1200000000000045,-0.013634331694233337,89.48,88.42,88.8475,90.25
2003-11-14,89.55,91.48,88.89,90.25,28880700.0,2.5900000000000034,0.022547020167686282,88.26,89.48,89.1025,88.63
2003-11-21,89.9,90.18,88.23,88.63,25235500.0,1.9500000000000028,-0.017950138504155166,90.25,88.26,89.155,90.54
2003-11-28,89.03,90.68,88.95,90.54,15370200.0,1.730000000000004,0.021550265147241454,88.63,90.25,89.42,90.64
2003-12-05,90.9,91.48,90.03,90.64,27735300.0,1.4500000000000028,0.001104484205875833,90.54,88.63,90.015,92.71
2003-12-12,90.52,93.16,90.52,92.71,30943400.0,2.6400000000000006,0.022837599293909827,90.64,90.54,90.63,93.14
2003-12-19,93.43,94.12,91.88,93.14,33482600.0,2.240000000000009,0.004638118865278873,92.71,90.64,91.7575,92.9
2003-12-26,92.83,93.5,92.18,92.9,11178100.0,1.3199999999999932,-0.002576766158471022,93.14,92.71,92.3475,91.55
2004-01-02,93.1,93.73,91.2,91.55,18092000.0,2.530000000000001,-0.014531754574811706,92.9,93.14,92.575,91.21
2004-01-09,92.0,93.38,91.0,91.21,28694600.0,2.3799999999999955,-0.0037138175860186307,91.55,92.9,92.2,95.32
2004-01-16,91.21,95.65,89.01,95.32,48592000.0,6.640000000000001,0.045060848591163216,91.21,91.55,92.74499999999999,97.9
2004-01-23,96.0,98.21,95.73,97.9,25889600.0,2.4799999999999898,0.027066722618548145,95.32,91.21,93.995,99.23
2004-01-30,97.9,99.85,96.55,99.23,30864500.0,3.299999999999997,0.013585291113380915,97.9,95.32,95.91499999999999,98.94
2004-02-06,99.15,100.43,98.25,98.94,31683700.0,2.180000000000007,-0.002922503275219257,99.23,97.9,97.8475,99.71
2004-02-13,99.31,100.31,98.41,99.71,20479500.0,1.9000000000000057,0.007782494441075372,98.94,99.23,98.945,97.31
2004-02-20,99.99,100.0,97.19,97.31,19898100.0,2.8100000000000023,-0.024069802427038378,99.71,98.94,98.79750000000001,96.5
2004-02-27,97.4,97.51,95.2,96.5,25680600.0,2.3100000000000023,-0.00832391326687909,97.31,99.71,98.11500000000001,96.45
2004-03-05,96.5,97.6,95.56,96.45,21755500.0,2.039999999999992,-0.0005181347150259308,96.5,97.31,97.4925,93.3
2004-03-12,96.49,96.88,91.15,93.3,32862500.0,5.72999999999999,-0.0326594090202178,96.45,96.5,95.88999999999999,91.62
2004-03-19,92.6,93.79,90.88,91.62,27477500.0,2.910000000000011,-0.01800643086816711,93.3,96.45,94.4675,92.77
2004-03-26,91.27,93.25,90.28,92.77,27482700.0,2.969999999999999,0.012551844575420024,91.62,93.3,93.53500000000001,94.2
2004-04-02,92.99,94.55,91.35,94.2,25046900.0,3.200000000000003,0.015414465883367479,92.77,91.62,92.9725,93.12
2004-04-08,93.95,94.39,92.51,93.12,16201400.0,1.8799999999999955,-0.01146496815286624,94.2,92.77,92.92750000000001,92.28
2004-04-16,93.5,94.36,91.04,92.28,31404700.0,3.319999999999993,-0.00902061855670111,93.12,94.2,93.0925,91.28
2004-04-23,91.9,92.48,89.7,91.28,26094200.0,2.780000000000001,-0.010836584308625885,92.28,93.12,92.72,88.17
2004-04-30,90.75,91.99,88.01,88.17,26790300.0,3.9799999999999898,-0.03407099035933392,91.28,92.28,91.2125,88.19
2004-05-07,88.13,89.75,87.2012,88.19,25650700.0,2.5488,0.0002268345242144587,88.17,91.28,89.98,86.41
2004-05-14,87.6,88.15,85.12,86.41,31619400.0,3.030000000000001,-0.02018369429640554,88.19,88.17,88.51249999999999,87.13
2004-05-21,85.3,88.88,85.15,87.13,26694400.0,3.7299999999999898,0.008332368938780199,86.41,88.19,87.475,88.59
2004-05-28,87.75,89.08,86.55,88.59,20742800.0,2.530000000000001,0.016756570641570212,87.13,86.41,87.58,87.56
2004-06-04,88.09,88.64,87.3,87.56,15611800.0,1.3400000000000034,-0.011626594423749914,88.59,87.13,87.4225,90.46
2004-06-10,88.75,90.75,88.01,90.46,18366900.0,2.739999999999995,0.033120146185472654,87.56,88.59,88.435,90.06
2004-06-18,90.05,91.21,89.62,90.06,22426400.0,1.5899999999999892,-0.004421843908909873,90.46,87.56,89.1675,89.55
2004-06-25,90.4,90.92,88.94,89.55,22021500.0,1.980000000000004,-0.00566289140572962,90.06,90.46,89.4075,87.04
2004-07-02,89.71,89.9,86.57,87.04,21510400.0,3.3300000000000125,-0.028029034059184665,89.55,90.06,89.2775,83.89
2004-07-09,86.5,86.73,83.51,83.89,26209600.0,3.219999999999999,-0.036190257352941235,87.04,89.55,87.635,84.28
2004-07-16,84.0,86.48,83.42,84.28,35836700.0,3.0600000000000023,0.004648945047085462,83.89,87.04,86.19,84.85
2004-07-23,84.5,87.11,84.4,84.85,28063300.0,2.7099999999999937,0.0067631703844328594,84.28,83.89,85.015,87.07
2004-07-30,84.85,87.4,84.51,87.07,22923000.0,2.8900000000000006,0.0261638185032409,84.85,84.28,85.0225,83.48
2004-08-06,86.87,87.39,83.42,83.48,20815300.0,3.969999999999999,-0.04123119329275282,87.07,84.85,84.92,83.91
2004-08-13,83.48,84.99,81.9,83.91,26196900.0,3.089999999999989,0.005150934355534265,83.48,87.07,84.82749999999999,85.25
2004-08-20,83.7,85.35,83.51,85.25,21524300.0,1.8399999999999892,0.01596949112143964,83.91,83.48,84.92750000000001,84.94
2004-08-27,85.23,85.45,84.35,84.94,16955800.0,1.1000000000000085,-0.0036363636363636598,85.25,83.91,84.39500000000001,84.39
2004-09-03,84.57,85.09,83.65,84.39,17286100.0,1.4399999999999977,-0.006475158935719261,84.94,85.25,84.6225,86.76
2004-09-10,84.7,87.0,84.6,86.76,17994900.0,2.4000000000000057,0.02808389619623175,84.39,84.94,85.33500000000001,85.74
2004-09-17,87.0,87.28,85.44,85.74,23207800.0,1.8400000000000034,-0.011756569847856224,86.76,84.39,85.4575,84.43
2004-09-24,85.4,86.43,83.24,84.43,23167900.0,3.190000000000012,-0.015278749708420691,85.74,86.76,85.33,86.72
2004-10-01,84.1,86.98,83.88,86.72,22465000.0,3.1000000000000085,0.027123060523510434,84.43,85.74,85.91250000000001,86.71
2004-10-08,87.0,88.1,86.51,86.71,21303400.0,1.5899999999999892,-0.00011531365313655062,86.72,84.43,85.89999999999999,84.85
2004-10-15,86.77,87.2,84.3,84.85,24456500.0,2.9000000000000057,-0.021450813055010953,86.71,86.72,85.67750000000001,87.39
2004-10-22,84.3,89.73,84.29,87.39,39927800.0,5.439999999999998,0.02993517972893356,84.85,86.71,86.4175,89.75
2004-10-29,87.36,90.27,87.31,89.75,27890400.0,2.9599999999999937,0.02700537818972415,87.39,84.85,87.175,93.28
2004-11-05,89.33,93.52,89.23,93.28,30762600.0,4.289999999999992,0.03933147632311984,89.75,87.39,88.8175,95.32
2004-11-12,92.5,95.5,92.5,95.32,28090600.0,3.0,0.021869639794168005,93.28,89.75,91.43499999999999,94.45
2004-11-19,95.08,96.63,94.25,94.45,27259900.0,2.3799999999999955,-0.009127150650440563,95.32,93.28,93.19999999999999,94.72
2004-11-26,94.3,95.79,94.16,94.72,17298900.0,1.6300000000000097,0.0028586553732132813,94.45,95.32,94.4425,97.08
2004-12-03,94.94,97.63,94.24,97.08,29413700.0,3.3900000000000006,0.02491554054054057,94.72,94.45,95.3925,96.67
2004-12-10,96.88,98.25,95.71,96.67,26952800.0,2.5400000000000063,-0.0042233209723938625,97.08,94.72,95.73,96.2
2004-12-17,96.85,98.15,96.08,96.2,27720400.0,2.0700000000000074,-0.004861901313747752,96.67,97.08,96.1675,97.72
2004-12-23,96.35,98.0,96.35,97.72,18152400.0,1.6500000000000057,0.01580041580041569,96.2,96.67,96.9175,98.58
2004-12-31,97.69,99.0,97.37,98.58,17501200.0,1.6299999999999955,0.008800654932460183,97.72,96.2,97.2925,95.78
2005-01-07,98.97,99.1,95.47,95.78,27415300.0,3.6299999999999955,-0.028403327246906085,98.58,97.72,97.07,94.1
2005-01-14,95.78,96.2,93.55,94.1,26060300.0,2.6500000000000057,-0.017540196283148957,95.78,98.58,96.545,92.38
2005-01-21,93.65,95.34,92.23,92.38,28556000.0,3.1099999999999994,-0.018278427205100978,94.1,95.78,95.21,92.89
2005-01-28,92.7,93.59,91.44,92.89,27667500.0,2.1500000000000057,0.005520675470881198,92.38,94.1,93.7875,94.51
2005-02-04,93.65,94.74,93.0,94.51,19731000.0,1.7399999999999949,0.01743998277532577,92.89,92.38,93.47,93.3
2005-02-11,94.35,94.9,92.3,93.3,21103700.0,2.6000000000000085,-0.012802878002327933,94.51,92.89,93.27,93.27
2005-02-18,93.16,94.97,92.55,93.27,20002800.0,2.4200000000000017,-0.0003215434083601032,93.3,94.51,93.4925,92.8
2005-02-25,92.67,93.5,91.55,92.8,18680300.0,1.9500000000000028,-0.005039133697866349,93.27,93.3,93.47,92.37
2005-03-04,92.53,93.73,92.2,92.37,22028900.0,1.5300000000000011,-0.004633620689655116,92.8,93.27,92.935,91.51
2005-03-11,92.35,93.0,91.2,91.51,24562700.0,1.7999999999999972,-0.009310382158709496,92.37,92.8,92.48750000000001,89.28
2005-03-18,91.5,92.27,89.09,89.28,25767500.0,3.1799999999999926,-0.024368921429351986,91.51,92.37,91.49000000000001,90.7
